User_ID,Category,Rating,Reviews,Size_MB,Installs,Type,Price_USD,Content_Rating,Genres,Last_Updated,Current_Ver,Android_Ver
USR06244,PRODUCTIVITY,4,319,2.1,100000,Free,0,Everyone,Productivity,2017-08-20,2.0.1,2.3.3 and up
USR06245,TOOLS,4.7,85079,2.8,1000000,Free,0,Everyone,Tools,2018-07-17,1.0.4,2.3 and up
USR06246,TOOLS,4.4,953790,,50000000,Free,0,Everyone,Tools,2018-08-05,Varies with device,Varies with device
USR06247,PERSONALIZATION,4.4,10093,5.5,1000000,Free,0,Everyone,Personalization,2016-02-26,1.0.0,4.0 and up
USR06248,PERSONALIZATION,4.7,1500,41,10000,Paid,1.99,Everyone,Personalization,2017-01-05,3.3.3,5.0 and up
USR06249,PERSONALIZATION,4.7,1873,14,100000,Free,0,Everyone,Personalization,2016-11-07,Varies with device,Varies with device
USR06250,TOOLS,4.2,498,0.583,100000,Free,0,Everyone,Tools,2013-10-22,1,2.2 and up
USR06251,TOOLS,4.2,1147,2.7,100000,Free,0,Everyone,Tools,2017-10-02,1.1.6,4.0 and up
USR06252,TOOLS,4,19,3.2,10000,Free,0,Everyone,Tools,2017-10-21,1,4.2 and up
USR06253,TOOLS,3.6,661,0.79,100000,Free,0,Everyone,Tools,2014-09-10,2.1,2.2 and up
USR06254,TOOLS,4.7,76,2.2,50000,Free,0,Everyone,Tools,2018-04-05,1.4,4.0.3 and up
USR06255,TOOLS,4.4,1264,8.2,100000,Free,0,Everyone,Tools,2018-08-06,4.0.4,4.3 and up
USR06256,TOOLS,4.3,246,2.8,100000,Free,0,Everyone,Tools,2018-02-06,1.1,4.0 and up
USR06257,PERSONALIZATION,4.4,7519,4,500000,Free,0,Everyone,Personalization,2016-01-26,1.0.1,4.0 and up
USR06258,TOOLS,4.4,8,1.8,500,Free,0,Everyone,Tools,2015-03-09,1,2.3 and up
USR06259,TOOLS,4.4,29,0.068,10000,Free,0,Everyone,Tools,2015-01-14,1.4,4.0 and up
USR06260,PERSONALIZATION,4.3,2910,2.3,500000,Free,0,Everyone,Personalization,2016-01-24,1.0.0,4.0 and up
USR06261,TOOLS,3.3,16,1.3,10000,Free,0,Everyone,Tools,2016-11-05,2,4.0 and up
USR06262,TOOLS,3.6,373,0.119,10000,Free,0,Everyone,Tools,2017-02-24,1.0.9,4.1 and up
USR06263,TOOLS,4.5,27180,4.1,1000000,Free,0,Everyone,Tools,2018-07-06,3.24,4.1 and up
USR06264,PERSONALIZATION,4.5,314,11,10000,Free,0,Everyone,Personalization,2016-09-08,1.9,5.0 - 6.0
USR06265,PHOTOGRAPHY,4.6,847144,4.2,10000000,Free,0,Everyone,Photography,2017-11-10,4.7.4,4.0 and up
USR06266,TOOLS,4.3,10,8.2,10000,Free,0,Everyone,Tools,2017-07-28,1.2,4.1 and up
USR06267,TOOLS,3.6,949,0.401,100000,Free,0,Everyone,Tools,2018-04-13,3,1.6 and up
USR06268,PRODUCTIVITY,4.3,176,2.3,100000,Free,0,Everyone,Productivity,2016-09-27,1.1,2.3.3 and up
USR06269,PERSONALIZATION,4.4,6271,5.7,500000,Free,0,Everyone,Personalization,2016-02-24,1.0.0,4.0 and up
USR06270,TOOLS,4.1,24226,,1000000,Free,0,Everyone,Tools,2017-06-27,1.0.5,Varies with device
USR06271,BUSINESS,4.2,2359,2.7,10000,Paid,2.99,Everyone,Business,2016-02-16,1.16.9,1.6 and up
USR06272,TOOLS,4.8,52,1.9,5000,Free,0,Everyone,Tools,2018-05-07,1.3.2,4.0 and up
USR06273,PERSONALIZATION,4.2,12,19,100,Paid,0.99,Everyone,Personalization,2015-08-20,1,5.0 and up
USR06274,FAMILY,4,119173,,10000000,Free,0,Everyone 10+,Video Players & Editors;Music & Video,2018-06-21,Varies with device,Varies with device
USR06275,FAMILY,3.7,985,49,100000,Free,0,Everyone,Entertainment;Brain Games,2018-05-24,1.1,4.4 and up
USR06276,FAMILY,4.5,1985,28,10000,Paid,3.99,Everyone 10+,Action;Action & Adventure,2018-07-18,1.0.2,5.1 and up
USR06277,FAMILY,4.1,3863,41,100000,Paid,2.99,Everyone,Sports;Action & Adventure,2018-05-24,1.1.1,4.1 and up
USR06278,FAMILY,4.6,20463,25,100000,Paid,3.99,Everyone 10+,Strategy;Action & Adventure,2018-07-18,1.2.1,4.1 and up
USR06279,FAMILY,4.5,85,25,10000,Free,0,Everyone,Entertainment,2018-03-27,1.22,4.4 and up
USR06280,FAMILY,4.7,21979,38,1000000,Free,0,Everyone,Puzzle,2018-07-09,1.1.3,5.1 and up
USR06281,FAMILY,4.3,920571,28,10000000,Free,0,Everyone 10+,Card;Action & Adventure,2017-01-17,1.0.10,4.0.3 and up
USR06282,FAMILY,4.3,2263,55,100000,Free,0,Everyone,Puzzle;Action & Adventure,2017-09-21,14.15,4.3 and up
USR06283,FAMILY,4.6,5395,58,500000,Free,0,Everyone,Arcade;Action & Adventure,2018-05-24,1.2.0,4.0.3 and up
USR06284,FAMILY,4.1,30444,27,1000000,Free,0,Everyone 10+,Arcade;Action & Adventure,2015-10-26,1.0.5,4.3 and up
USR06285,FAMILY,4.2,256916,25,10000000,Free,0,Everyone,Arcade;Action & Adventure,2015-10-08,1.0.4,4.0 and up
USR06286,GAME,4.3,37513,31,5000000,Free,0,Everyone,Arcade,2015-12-07,4,2.3 and up
USR06287,GAME,4.2,40847,94,1000000,Free,0,Everyone,Action,2016-01-08,3.1.0,2.3.3 and up
USR06288,FAMILY,4.3,96045,25,5000000,Free,0,Everyone,Action;Action & Adventure,2016-07-26,1.0.4,4.1 and up
USR06289,FAMILY,3.6,21433,21,1000000,Free,0,Mature 17+,Entertainment,2018-05-29,3.0.1805181047,5.0 and up
USR06290,FAMILY,4.2,82005,45,10000000,Free,0,Everyone 10+,Action;Action & Adventure,2017-10-24,1.2.1,4.4 and up
USR06291,FAMILY,4.2,120035,45,5000000,Free,0,Everyone,Entertainment;Action & Adventure,2018-01-04,1.0.11,4.1 and up
USR06292,GAME,4,6386,24,500000,Free,0,Everyone,Arcade,2017-11-19,0.99,5.1 and up
USR06293,FAMILY,4.6,43314,83,1000000,Free,0,Everyone 10+,Role Playing;Action & Adventure,2017-06-20,1.0.2,4.1 and up
USR06294,GAME,4.3,24628,88,1000000,Free,0,Everyone,Action,2018-07-26,1.25.396,4.4 and up
USR06295,GAME,4.4,39698,51,5000000,Free,0,Everyone,Arcade,2016-12-01,1.0.0,4.1 and up
USR06296,GAME,4.5,121533,63,10000000,Free,0,Everyone,Arcade,2016-03-24,1.0.0,2.3.3 and up
USR06297,FAMILY,4.3,10776,21,1000000,Free,0,Everyone,Arcade;Action & Adventure,2017-10-26,3.4,4.1 and up
USR06298,FAMILY,3.7,17250,7.2,1000000,Free,0,Everyone 10+,Entertainment;Music & Video,2018-08-04,4.0.2,5.0 and up
USR06299,FAMILY,4.2,13519,51,1000000,Free,0,Everyone,Entertainment;Music & Video,2018-07-27,2.18,5.0 and up
USR06300,FAMILY,4.7,39153,98,1000000,Free,0,Everyone,Puzzle,2018-07-25,1.1.7,4.1 and up
USR06301,FAMILY,4.6,51973,27,1000000,Free,0,Everyone,Role Playing,2018-08-02,1.2.5,4.4 and up
USR06302,FAMILY,4.5,48754,9.3,100000,Paid,0.99,Everyone,Arcade;Action & Adventure,2014-10-07,1.5.2,2.3 and up
USR06303,FAMILY,4.1,7046,87,500000,Free,0,Everyone 10+,Puzzle,2017-10-12,0.2.7,4.0.3 and up
USR06304,FAMILY,4.5,773,55,100000,Free,0,Everyone,Arcade;Action & Adventure,2017-08-22,1.0.1,5.1 and up
USR06305,FAMILY,4.3,82499,,5000000,Free,0,Everyone,Entertainment;Music & Video,2018-07-05,Varies with device,4.4 and up
USR06306,FAMILY,3.4,642,26,10000,Paid,1.99,Everyone 10+,Arcade;Action & Adventure,2015-08-11,1.0.2,2.3.3 and up
USR06307,FAMILY,4.2,117461,,5000000,Free,0,Everyone,Entertainment;Music & Video,2018-06-29,Varies with device,Varies with device
USR06308,GAME,3.9,108336,62,1000000,Free,0,Everyone,Adventure,2016-06-27,4.0.01,4.4 and up
USR06309,FAMILY,4.4,412,22,10000,Paid,2.99,Everyone 10+,Action;Action & Adventure,2016-06-30,1.0.2,4.0 and up
USR06310,GAME,4.1,4107,40,50000,Paid,4.99,Everyone,Adventure,2015-07-16,1.2.0,4.1 and up
USR06311,GAME,4.3,3904,5.5,10000,Paid,2.99,Everyone 10+,Action,2014-09-10,1.2.1,4.0 and up
USR06312,FAMILY,3.9,1213,18,10000,Paid,2.99,Everyone,Racing;Action & Adventure,2015-06-25,4.1.2,2.3.3 and up
USR06313,GAME,4,14563,74,1000000,Free,0,Everyone 10+,Adventure,2017-12-22,0.6.49,4.1 and up
USR06314,FAMILY,5,1,64,100,Free,0,Everyone,Entertainment,2017-05-22,40.1,4.1 and up
USR06315,FAMILY,4.2,17786,16,1000000,Free,0,Everyone,Casual,2018-05-14,1.1.8,4.0 and up
USR06316,SHOPPING,4.3,199,25,10000,Free,0,Everyone,Shopping,2018-08-02,14.2.1,5.0 and up
USR06317,FINANCE,4.5,175,12,10000,Free,0,Everyone,Finance,2018-08-03,2.2.0,5.0 and up
USR06318,FAMILY,4.5,709,18,5000,Paid,2.99,Everyone,Puzzle,2015-04-20,1.1.2,2.3 and up
USR06319,FAMILY,4.5,81001,85,1000000,Free,0,Everyone,Puzzle,2018-04-27,2.15.2,4.1 and up
USR06320,PARENTING,3.5,159,85,10000,Free,0,Everyone,Parenting,2018-07-31,2.1.23,4.4 and up
USR06321,LIFESTYLE,3.6,581,26,100000,Free,0,Everyone,Lifestyle,2018-03-04,2.4.3,4.4 and up
USR06322,TOOLS,1.9,12,2,1000,Free,0,Everyone,Tools,2017-10-20,1.8.6,4.3 and up
USR06323,LIFESTYLE,4.3,87,3.9,10000,Free,0,Everyone,Lifestyle,2018-03-16,1.2,4.1 and up
USR06324,NEWS_AND_MAGAZINES,3.2,77,11,5000,Free,0,Everyone,News & Magazines,2018-03-12,2.2.7,4.2 and up
USR06325,SHOPPING,1.6,8,18,1000,Free,0,Everyone,Shopping,2018-05-03,1.5,4.1 and up
USR06326,COMMUNICATION,4.2,21,8.7,5000,Free,0,Everyone,Communication,2018-07-24,1.1.0,4.0.3 and up
USR06327,LIFESTYLE,4.9,206,3.9,1000,Free,0,Everyone,Lifestyle,2017-06-20,2.3.13,4.2 and up
USR06328,BUSINESS,4.4,373,4,10000,Free,0,Everyone,Business,2018-02-16,1.3.4,2.0 and up
USR06329,FAMILY,3.6,32416,,1000000,Free,0,Everyone,Educational,2017-07-10,Varies with device,Varies with device
USR06330,MAPS_AND_NAVIGATION,3.4,168,53,10000,Free,0,Everyone,Maps & Navigation,2018-05-01,3.19.34,5.0 and up
USR06331,GAME,4.7,8038,52,100000,Free,0,Teen,Board,2018-07-12,1.4.1,4.1 and up
USR06332,FINANCE,2.9,320,23,10000,Free,0,Everyone,Finance,2018-06-14,2.13.11,4.4 and up
USR06333,BUSINESS,4.3,327,13,10000,Free,0,Everyone,Business,2018-06-25,1.48,4.1 and up
USR06334,FINANCE,4.4,5,30,1000,Free,0,Everyone,Finance,2018-04-25,18.1.79,5.0 and up
USR06335,SOCIAL,4.3,420,18,50000,Free,0,Everyone,Social,2016-12-19,1.1,4.0.3 and up
USR06336,GAME,4.6,963,4.1,50000,Free,0,Everyone,Board,2017-04-18,1.1.1,2.3 and up
USR06337,PRODUCTIVITY,4.6,38,13,1000,Free,0,Everyone,Productivity,2018-07-17,2.4.0,6.0 and up
USR06338,GAME,4.2,6947,20,500000,Free,0,Everyone,Board,2017-10-25,2.7.7,2.3 and up
USR06339,PRODUCTIVITY,3.5,16,21,1000,Free,0,Everyone,Productivity,2018-07-20,1.5.1,5.0 and up
USR06340,FINANCE,2.9,252,18,10000,Free,0,Everyone,Finance,2017-10-11,1.4.1033,4.1 and up
USR06341,BUSINESS,4.4,26572,41,1000000,Free,0,Everyone,Business,2018-07-24,2.9.1,4.1 and up
USR06342,FINANCE,4.7,65,12,5000,Free,0,Everyone,Finance,2018-06-12,5.9.1.0,5.0 and up
USR06343,FINANCE,4.5,159,14,1000,Free,0,Everyone,Finance,2017-09-12,4.2.87,4.0.3 and up
USR06344,FINANCE,4.4,218,,10000,Free,0,Everyone,Finance,2017-06-08,Varies with device,Varies with device
USR06345,PARENTING,2,23,,100,Paid,4.59,Everyone,Parenting,2016-06-19,3.0.3,4.0 and up
USR06346,LIFESTYLE,4.7,12,6,500,Free,0,Everyone,Lifestyle,2018-02-26,4.9.940,4.0 and up
USR06347,GAME,4.4,248417,17,5000000,Free,0,Teen,Arcade,2015-02-10,2.1.3,2.3.3 and up
USR06348,FINANCE,4.4,137,0.391,10000,Free,0,Everyone,Finance,2013-06-26,2.4.3,1.6 and up
USR06349,FAMILY,4.4,102215,42,1000000,Free,0,Teen,Role Playing,2018-06-25,3.1,4.0.3 and up
USR06350,FAMILY,4.5,41,11,1000,Free,0,Everyone,Education,2017-06-15,2.6.5,4.1 and up
USR06351,GAME,3.5,23,37,1000,Paid,0.99,Everyone,Board,2017-12-27,2.2.1,4.1 and up
USR06352,GAME,4.2,33,13,1000,Free,0,Teen,Action,2018-07-01,1.0.13,2.3 and up
USR06353,TRAVEL_AND_LOCAL,3.7,19,6.5,1000,Free,0,Everyone,Travel & Local,2018-04-17,1.2.3,4.1 and up
USR06354,TOOLS,4.4,15911,16,1000000,Free,0,Everyone,Tools,2018-06-30,4.1.8.1,4.1 and up
USR06355,MAPS_AND_NAVIGATION,3.4,1147,19,100000,Free,0,Everyone,Maps & Navigation,2018-05-28,1.0.3.8,4.0.3 and up
USR06356,SOCIAL,4.3,64,3.3,50000,Free,0,Teen,Social,2018-03-22,2.9.0,4.1 and up
USR06357,FINANCE,3.6,180,35,10000,Free,0,Everyone,Finance,2017-10-06,7.0.7-qa003-prod,4.2 and up
USR06358,MAPS_AND_NAVIGATION,4.6,2681,6.3,100000,Free,0,Everyone,Maps & Navigation,2017-09-25,1.2.0,4.0.3 and up
USR06359,FAMILY,4.6,7,12,500,Free,0,Everyone 10+,Education,2018-03-21,1.1.0,4.1 and up
USR06360,LIFESTYLE,4.2,251,5,10000,Free,0,Everyone,Lifestyle,2018-03-22,3.3.003,4.1 and up
USR06361,FAMILY,4.3,9465,43,500000,Free,0,Everyone,Entertainment,2018-07-08,0.4.6,4.4 and up
USR06362,FAMILY,3.8,128,2.9,10000,Free,0,Teen,Entertainment,2016-07-11,1.0.2,4.0.3 and up
USR06363,TOOLS,1.4,20,4.1,1000,Free,0,Everyone,Tools,2018-07-06,2.1.5,4.3 and up
USR06364,MEDICAL,4.4,38,8.5,1000,Free,0,Everyone,Medical,2014-07-30,2,3.0 and up
USR06365,FAMILY,4,4607,19,100000,Free,0,Everyone,Simulation,2018-03-12,3,4.0 and up
USR06366,BUSINESS,4.6,70,14,1000,Free,0,Everyone,Business,2015-02-11,1.9.3,2.3.3 and up
USR06367,MEDICAL,3.9,22,0.782,5000,Free,0,Everyone,Medical,2017-03-06,1.14,3.0 and up
USR06368,LIFESTYLE,3.8,85,5.6,5000,Free,0,Teen,Lifestyle,2015-03-06,1.18.10,4.0.3 and up
USR06369,TOOLS,4.7,92958,36,1000000,Free,0,Everyone,Tools,2018-07-27,1.13.0,5.0 and up
USR06370,TOOLS,4.2,242,3.2,10000,Free,0,Everyone,Tools,2016-10-06,1.3,4.2 and up
USR06371,BUSINESS,4.3,236,7,50000,Free,0,Everyone,Business,2018-03-09,1.0.4,4.0 and up
USR06372,FAMILY,4.1,187,2.9,10000,Free,0,Everyone,Entertainment,2016-09-13,3.21,4.1 and up
USR06373,FAMILY,4.3,1018,35,100000,Free,0,Everyone,Education;Education,2017-06-28,4.6.2,4.0.3 and up
USR06374,TOOLS,4.2,7935,21,1000000,Free,0,Everyone,Tools,2018-01-08,2.4.7,3.0 and up
USR06375,FAMILY,3.6,13,4.7,500,Free,0,Everyone,Entertainment,2016-09-04,1.0.2,4.0.3 and up
USR06376,GAME,4.6,132282,20,1000000,Free,0,Everyone,Adventure,2018-07-31,15,4.1 and up
USR06377,TOOLS,4.3,34,12,1000,Free,0,Everyone,Tools,2018-02-25,1.9,4.0.3 and up
USR06378,FAMILY,5,4,7.8,100,Free,0,Teen,Education,2018-06-25,3.8.0,4.1 and up
USR06379,BUSINESS,5,4,24,100,Free,0,Everyone,Business,2018-07-24,5.1.1,4.1 and up
USR06380,GAME,5,5,12,100,Free,0,Everyone,Trivia,2018-08-06,0.99,5.0 and up
USR06381,BUSINESS,4.5,56,,1000,Free,0,Everyone,Business,2018-03-05,6.4.16,4.0 and up
USR06382,LIFESTYLE,3.8,2548,4.9,100000,Free,0,Everyone,Lifestyle,2018-01-30,4.4.2,4.1 and up
USR06383,TOOLS,3.9,116,3.3,10000,Free,0,Everyone,Tools,2016-12-18,2.6,4.4 and up
USR06384,COMMUNICATION,4.8,34443,27,1000000,Free,0,Teen,Communication,2018-06-28,1.14.3,5.0 and up
USR06385,FAMILY,4.1,7,22,500,Free,0,Everyone,Entertainment,2016-09-17,1.1,4.2 and up
USR06386,TOOLS,4,1,1.2,100,Free,0,Everyone,Tools,2018-06-20,5,3.0 and up
USR06387,FAMILY,4.8,124,2.5,500,Free,0,Everyone,Entertainment,2016-08-23,1.2,4.2 and up
USR06388,TOOLS,4.8,36557,14,1000000,Free,0,Everyone,Tools,2018-08-03,2.51f,5.0 and up
USR06389,FAMILY,4.4,8,6.8,500,Free,0,Everyone,Education,2017-11-10,3,4.0 and up
USR06390,FAMILY,4.1,78,0.769,10000,Free,0,Everyone,Educational,2017-02-26,1.3,4.1 and up
USR06391,FAMILY,4.4,475020,69,5000000,Free,0,Everyone 10+,Role Playing,2018-07-26,4.7.0.KG,4.1 and up
USR06392,TRAVEL_AND_LOCAL,4.3,15,14,10000,Free,0,Everyone,Travel & Local,2018-07-06,5.4.13,4.4 and up
USR06393,NEWS_AND_MAGAZINES,3.7,7,3.4,1000,Free,0,Everyone 10+,News & Magazines,2018-05-18,1.0.11,4.0.3 and up
USR06394,FAMILY,4.3,59152,50,1000000,Free,0,Everyone 10+,Role Playing,2018-03-29,1.14.00,4.0.3 and up
USR06395,FAMILY,4.3,2871,18,100000,Free,0,Everyone,Education,2015-05-08,1.6,2.3.3 and up
USR06396,FINANCE,2.7,36,18,1000,Free,0,Everyone,Finance,2018-07-10,Varies with device,Varies with device
USR06397,FAMILY,4.4,19207,36,100000,Free,0,Everyone,Role Playing,2016-09-19,1.19,2.3 and up
USR06398,BOOKS_AND_REFERENCE,4.5,8,5.1,500,Free,0,Everyone,Books & Reference,2018-07-13,1.2,4.4 and up
USR06399,GAME,4.2,4,61,10,Free,0,Everyone,Action,2018-05-13,1.1,4.4 and up
USR06400,NEWS_AND_MAGAZINES,3.7,24,10,5000,Free,0,Everyone,News & Magazines,2015-12-24,1.1,4.1 and up
USR06401,BUSINESS,5,2,3.4,5,Free,0,Everyone,Business,2017-06-03,1.0.1,4.1 and up
USR06402,COMMUNICATION,4.2,1044,3.5,100000,Free,0,Everyone,Communication,2018-05-30,2,4.4 and up
USR06403,GAME,3.9,783,3.4,100000,Free,0,Everyone,Trivia,2014-10-18,1,2.3.3 and up
USR06404,COMMUNICATION,4.5,192,15,10000,Free,0,Everyone,Communication,2018-02-12,v2.6.0,3.0 and up
USR06405,COMMUNICATION,3.5,10,3.8,100,Paid,1.49,Everyone,Communication,2018-05-12,2.1.4,2.1 and up
USR06406,BOOKS_AND_REFERENCE,4.7,28237,10,100000,Free,0,Everyone,Books & Reference,2018-04-22,3.2.994,4.0.3 and up
USR06407,GAME,4.2,3247,26,500000,Free,0,Teen,Action,2017-07-25,1.05,2.3 and up
USR06408,FAMILY,4.4,134,,10000,Free,0,Teen,Simulation,2018-02-24,Varies with device,4.0.3 and up
USR06409,FAMILY,4.7,55,3.3,1000,Free,0,Everyone,Casual,2018-07-24,2.2.9,4.4 and up
USR06410,FAMILY,4.6,222,15,10000,Free,0,Everyone,Education,2018-03-28,2.8,4.0.3 and up
USR06411,GAME,4,119368,19,10000000,Free,0,Teen,Action,2017-02-21,1.1.4,2.3 and up
USR06412,FAMILY,2.5,706,,10000,Free,0,Everyone,Education,2018-03-14,Varies with device,Varies with device
USR06413,GAME,3.8,4552,43,100000,Free,0,Everyone,Racing,2016-10-26,1.4.0,2.3.3 and up
USR06414,LIFESTYLE,4.7,499,6.9,50000,Free,0,Everyone,Lifestyle,2018-05-10,1.2.7,4.1 and up
USR06415,FAMILY,4.5,108130,40,5000000,Free,0,Teen,Strategy,2018-08-03,1.8.0,4.0 and up
USR06416,GAME,4.6,293086,,5000000,Free,0,Everyone,Action,2015-10-22,8.1,4.0.3 and up
USR06417,GAME,4.6,8778,36,100000,Free,0,Teen,Music,2018-01-02,1.3.1,4.3 and up
USR06418,SPORTS,5,17,1.5,50,Free,0,Everyone,Sports,2017-12-08,1,4.0.3 and up
USR06419,FAMILY,3.9,29,37,1000,Free,0,Everyone 10+,Casual,2018-05-04,1,5.0 and up
USR06420,PRODUCTIVITY,5,8,22,100,Free,0,Everyone,Productivity,2018-03-06,1.5,4.4 and up
USR06421,TOOLS,2.3,395,2.6,100000,Free,0,Everyone,Tools,2018-08-05,4.2,4.1 and up
USR06422,MAPS_AND_NAVIGATION,3.6,695,2.9,100000,Free,0,Everyone,Maps & Navigation,2018-01-28,5.3,4.0 and up
USR06423,FAMILY,4,42,12,1000,Free,0,Everyone,Casual,2016-11-15,1.46,4.0 and up
USR06424,COMMUNICATION,3.7,218,3.7,10000,Free,0,Everyone,Communication,2014-07-12,1.12,2.3 and up
USR06425,TOOLS,4.2,7063,17,1000000,Free,0,Everyone,Tools,2017-02-04,1.3.0,4.1 and up
USR06426,TOOLS,4.1,37975,23,5000000,Free,0,Everyone,Tools,2017-02-02,1.4.0,4.1 and up
USR06427,TOOLS,4.4,117850,17,10000000,Free,0,Everyone,Tools,2018-05-19,1.8.0,4.1 and up
USR06428,FAMILY,4.6,167974,5,500000,Free,0,Everyone,Entertainment,2018-07-27,Gratis,4.0.3 and up
USR06429,TOOLS,4.2,2630,18,100000,Free,0,Everyone,Tools,2017-02-02,1.3.0,4.1 and up
USR06430,FAMILY,4.4,4756,33,100000,Free,0,Everyone,Simulation,2018-07-19,1.1.9,4.1 and up
USR06431,FAMILY,4.3,13,26,500,Free,0,Everyone,Entertainment,2018-01-03,1.1,4.0.3 and up
USR06432,FAMILY,4,3788,32,100000,Free,0,Everyone,Entertainment,2018-07-18,3.0.1,4.1 and up
USR06433,PERSONALIZATION,4.5,323,38,10000,Free,0,Everyone,Personalization,2014-12-04,1.03,2.3.3 and up
USR06434,FAMILY,3.9,14754,21,1000000,Free,0,Everyone 10+,Entertainment,2018-07-22,1.8.1,4.1 and up
USR06435,PRODUCTIVITY,3.7,7389,41,500000,Free,0,Everyone,Productivity,2017-03-15,1.0.4,4.0 and up
USR06436,TOOLS,4.6,82,1.7,500,Paid,0.99,Everyone,Tools,2017-08-14,3.3,3.0 and up
USR06437,FAMILY,3.8,16,9.9,100,Free,0,Everyone,Entertainment,2018-07-25,1.2.9,4.1 and up
USR06438,FAMILY,4.7,92010,5.9,1000000,Free,0,Everyone,Strategy,2018-07-04,1.4.8,4.2 and up
USR06439,TOOLS,3.4,202,12,10000,Free,0,Everyone,Tools,2017-06-16,1,4.0.3 and up
USR06440,BOOKS_AND_REFERENCE,4.5,68226,16,1000000,Free,0,Everyone,Books & Reference,2018-08-06,1.9.1,4.2 and up
USR06441,TOOLS,4.1,3446,19,500000,Free,0,Everyone,Tools,2017-02-04,1.3.0,4.1 and up
USR06442,TOOLS,4.3,297,2.8,50000,Free,0,Everyone,Tools,2018-01-27,2.2,4.0 and up
USR06443,FAMILY,4.6,3106,3.6,10000,Free,0,Everyone,Entertainment,2018-05-17,7,4.0.3 and up
USR06444,FAMILY,4.3,6078,37,500000,Free,0,Everyone,Entertainment,2017-11-10,2.0.0,4.1 and up
USR06445,FAMILY,4.3,219,4.3,5000,Free,0,Everyone,Entertainment,2017-12-21,1.0.7,2.3 and up
USR06446,TOOLS,4,182,1.7,10000,Free,0,Everyone,Tools,2017-08-14,3.3,3.0 and up
USR06447,FAMILY,3.5,34,30,1000,Free,0,Everyone,Strategy,2017-07-05,1.03,4.0.3 and up
USR06448,FAMILY,2.3,10,5.2,1000,Free,0,Everyone,Education,2017-02-08,1.0.0,4.1 and up
USR06449,TOOLS,3.9,114,18,5000,Free,0,Everyone,Tools,2018-03-16,1.0.209,4.0 and up
USR06450,SPORTS,4.1,7,3.4,100,Paid,3.49,Everyone,Sports,2016-04-13,2.2,3.0 and up
USR06451,PERSONALIZATION,4.5,561,41,10000,Free,0,Everyone,Personalization,2014-12-04,1.05,2.3.3 and up
USR06452,FAMILY,4.6,2167,13,100000,Free,0,Everyone,Entertainment,2018-08-06,1.1.5,4.4 and up
USR06453,FAMILY,4.4,2420,6.7,50000,Free,0,Teen,Entertainment,2018-07-28,5.3.6.0,4.1 and up
USR06454,FAMILY,3.1,52,9.8,5000,Free,0,Everyone,Entertainment,2017-05-04,1,4.0.3 and up
USR06455,TOOLS,4.3,77717,14,5000000,Free,0,Everyone,Tools,2016-12-29,1.2.0,4.1 and up
USR06456,MAPS_AND_NAVIGATION,3.3,3,26,100,Paid,9.99,Everyone,Maps & Navigation,2016-10-05,1.0.8,4.4 and up
USR06457,FAMILY,5,7,22,100,Free,0,Everyone,Education,2017-08-09,1,4.1 and up
USR06458,AUTO_AND_VEHICLES,4.2,12,88,500,Free,0,Everyone,Auto & Vehicles,2018-02-19,1.2,4.1 and up
USR06459,TOOLS,3.8,434,18,50000,Free,0,Everyone,Tools,2018-03-16,1.0.209,4.0 and up
USR06460,TOOLS,3.3,47,18,5000,Free,0,Everyone,Tools,2018-03-16,1.0.209,4.0 and up
USR06461,TOOLS,5,6,4.5,50,Free,0,Everyone,Tools,2018-06-05,1.0.2,4.1 and up
USR06462,BUSINESS,1,1,7.8,100,Free,0,Everyone,Business,2014-07-23,2.4.2,2.3.3 and up
USR06463,PRODUCTIVITY,4.5,40328,23,1000000,Free,0,Everyone,Productivity,2016-10-17,1.9,2.3 and up
USR06464,PRODUCTIVITY,4.6,1502622,,100000000,Free,0,Everyone,Productivity,2018-07-03,Varies with device,Varies with device
USR06465,GAME,4.3,22773,,1000000,Free,0,Mature 17+,Action,2018-08-03,4.84,4.1 and up
USR06466,PRODUCTIVITY,4.4,26358,0.049,500000,Paid,1.99,Everyone,Productivity,2014-01-17,1.7,2.0 and up
USR06467,GAME,4.1,52163,70,1000000,Free,0,Mature 17+,Action,2016-07-13,1.1.2,2.3 and up
USR06468,GAME,4.5,299046,47,10000000,Free,0,Mature 17+,Action,2018-07-12,0.9.5,4.1 and up
USR06469,GAME,4.2,41089,42,5000000,Free,0,Teen,Action,2018-07-25,2.7,4.1 and up
USR06470,COMMUNICATION,3.7,25,3.7,1000,Free,0,Everyone,Communication,2017-02-06,1.2.11,3.0 and up
USR06471,GAME,4.1,1019,39,100000,Free,0,Teen,Action,2018-07-23,1.0.7,4.1 and up
USR06472,FAMILY,3.9,337,22,10000,Free,0,Everyone,Education,2018-05-11,3.6,5.0 and up
USR06473,GAME,4.5,2526,22,100000,Free,0,Everyone,Trivia,2018-02-14,1.3.0,4.1 and up
USR06474,GAME,3.6,2328,12,100000,Free,0,Everyone,Action,2014-10-25,1.8,2.3 and up
USR06475,GAME,3.2,655,14,50000,Free,0,Teen,Action,2016-05-18,1.0.2,4.0 and up
USR06476,BUSINESS,3.5,125,4.3,10000,Free,0,Everyone,Business,2018-01-05,1.2.2,3.0 and up
USR06477,FAMILY,3.7,433,,50000,Free,0,Teen,Entertainment,2013-08-01,1.5,2.2 and up
